Range	60.0dB	-120.0dBm
Mobile unit	1	Mobile Terminal	 00.00000	 000.00000	0.0
Fixed unit	2	Monte da Virgem	 41.11313	-008.59838	200.1
Fixed unit	3	Sardoura	 41.04918	-008.31171	316.6
Fixed unit	4	Resende	 41.13410	-007.98018	552.6
Latitude	Longitude	Rx(dB)	Best unit
 41.40347	-007.59804	 006.2	0
 41.40347	-007.59305	 008.6	0
 41.40347	-007.58806	 010.8	0
 41.40347	-007.58307	 006.3	0
 41.40347	-007.57808	 008.7	0
 41.40347	-007.57309	 012.3	0
 41.40347	-007.56810	 015.4	0
 41.40347	-007.56311	 022.0	0
 41.40347	-007.55812	-019.3	0
 41.40347	-007.55313	-019.4	0
 41.40347	-007.54814	-006.2	0
 41.40347	-007.54315	 011.6	0
 41.40347	-007.53816	 014.0	0
 41.40347	-007.53317	 018.0	0
 41.40347	-007.52818	 019.0	0
 41.40347	-007.52319	-001.6	0
 41.40347	-007.51820	-005.6	0
 41.40347	-007.51321	-006.3	0
 41.40347	-007.50822	-019.2	0
 41.40347	-007.50323	-013.5	0
 41.40347	-007.49824	-015.4	0
 41.40347	-007.49325	-010.8	0
 41.40347	-007.48826	-011.6	0
 41.40347	-007.48327	-005.2	0
 41.40347	-007.47828	-017.1	0
 41.40347	-007.47329	-027.8	0
 41.40347	-007.46830	-033.2	0
 41.40347	-007.46331	-006.6	0
 41.40347	-007.45831	 000.3	0
 41.40347	-007.45332	-001.1	0
 41.40347	-007.44834	-011.0	0
 41.40347	-007.44334	-005.1	0
 41.40347	-007.43835	 000.2	0
 41.40347	-007.43336	 002.5	0
 41.40347	-007.42837	 002.8	0
 41.40347	-007.42338	-013.9	0
 41.40347	-007.41839	 006.3	0
 41.40347	-007.41340	 007.4	0
 41.40347	-007.40841	 011.2	0
 41.40347	-007.40342	-032.1	0
 41.40347	-007.39843	-032.4	0
 41.40348	-007.39344	-011.3	0
 41.40347	-007.38845	 003.4	0
 41.40347	-007.38346	 012.6	0
 41.40347	-007.37847	-008.4	0
 41.40347	-007.37348	-033.8	0
 41.40347	-007.36849	-023.5	0
 41.40347	-007.36350	-010.0	0
 41.40347	-007.35851	-004.4	0
 41.40347	-007.35352	 003.1	0
 41.40347	-007.34853	 007.2	0
 41.40347	-007.34354	-009.2	0
 41.40347	-007.33855	-001.7	0
 41.40347	-007.33356	-003.7	0
 41.40347	-007.32857	 013.7	4
 41.40347	-007.32358	 015.9	4
 41.40347	-007.31859	 017.9	4
 41.40347	-007.31360	 018.9	4
 41.40347	-007.30861	-007.7	4
 41.40347	-007.30362	-010.8	0
 41.40347	-007.29863	 009.2	0
 41.40347	-007.29364	-029.3	4
 41.40347	-007.28865	-024.3	4
 41.40347	-007.28366	-019.9	0
 41.40347	-007.27867	-002.0	0
 41.40347	-007.27368	-005.1	0
 41.40347	-007.26869	-007.5	0
 41.40347	-007.26370	-025.2	4
 41.40347	-007.25871	-014.1	0
 41.40347	-007.25372	-005.2	0
 41.40347	-007.24873	-005.5	0
 41.40347	-007.24374	 002.5	0
 41.40347	-007.23875	 009.5	4
 41.40348	-007.23376	 003.4	0
 41.40347	-007.22877	-007.4	0
 41.40347	-007.22378	 005.4	0
 41.40347	-007.21879	-025.7	0
 41.40347	-007.21380	-022.7	0
 41.40347	-007.20881	-013.4	0
 41.40347	-007.20382	 001.3	0
 41.40347	-007.19883	 002.1	0
 41.40347	-007.19384	 012.6	0
 41.40347	-007.18885	 014.1	0
 41.40347	-007.18386	-022.6	0
 41.40347	-007.17887	-039.0	0
 41.40347	-007.17388	-037.7	0
 41.40347	-007.16889	-033.1	0
 41.40348	-007.16390	-026.9	0
 41.40347	-007.15891	-016.5	0
 41.40347	-007.15392	-006.2	0
 41.40348	-007.14893	 006.2	0
 41.40347	-007.14394	 011.7	0
 41.40347	-007.13895	 015.7	4
 41.40347	-007.13396	 015.0	4
 41.40347	-007.12897	 020.2	4
 41.40347	-007.12398	 021.5	4
 41.40347	-007.11899	-010.7	4
 41.40347	-007.11400	 004.3	0
 41.40347	-007.10901	-040.5	4
 41.40347	-007.10402	-013.2	4
 41.40347	-007.09903	-013.8	4
 41.40347	-007.09404	-006.8	4
 41.40347	-007.08905	-004.8	4
 41.40347	-007.08406	-001.3	4
 41.40347	-007.07907	 000.8	4
 41.40347	-007.07408	-001.5	0
 41.40347	-007.06909	 000.4	0
 41.40347	-007.06410	-023.9	4
 41.40347	-007.05911	-032.2	4
 41.40347	-007.05412	-022.9	0
 41.40347	-007.04913	-012.6	0
 41.40347	-007.04414	-013.1	0
 41.40347	-007.03915	 008.4	4
 41.40347	-007.03415	 019.4	4
 41.40347	-007.02917	 024.8	4
 41.40347	-007.02418	-003.1	0
 41.39972	-008.71582	 045.7	2
 41.39972	-008.71084	 043.9	2
 41.39972	-008.70584	 043.4	2
 41.39971	-008.70085	 042.0	2
 41.39972	-008.69586	 041.1	2
 41.39972	-008.69087	 037.9	2
 41.39972	-008.68588	 035.4	2
 41.39971	-008.68089	 039.6	2
 41.39971	-008.67590	 033.1	2
 41.39972	-008.67091	 036.7	2
 41.39972	-008.66593	 032.6	2
 41.39972	-008.66093	 025.0	2
 41.39971	-008.65594	 017.4	2
 41.39972	-008.65095	 006.1	0
 41.39972	-008.64596	 018.6	0
 41.39972	-008.64097	 026.9	2
 41.39971	-008.63598	 016.5	2
 41.39971	-008.63099	 017.3	2
 41.39972	-008.62600	 019.5	2
 41.39972	-008.62101	 028.3	2
 41.39972	-008.61602	 011.0	2
 41.39971	-008.61103	 021.0	0
 41.39972	-008.60604	 019.2	2
 41.39972	-008.60105	 013.8	2
 41.39972	-008.59606	 037.0	2
 41.39971	-008.59107	 048.9	2
 41.39972	-008.58608	 041.9	2
 41.39972	-008.58109	 043.9	2
 41.39972	-008.57610	 036.8	0
 41.39971	-008.57111	 034.1	0
 41.39972	-008.56612	 034.6	0
 41.39972	-008.56113	 042.5	2
 41.39972	-008.55614	 046.4	2
 41.39972	-008.55115	 050.4	2
 41.39971	-008.54616	 049.5	2
 41.39972	-008.54117	 022.1	2
 41.39972	-008.53618	 020.0	0
 41.39972	-008.53119	 026.0	0
 41.39971	-008.52620	 039.1	2
 41.39971	-008.52121	 035.4	2
 41.39972	-008.51622	 035.3	2
 41.39972	-008.51123	 031.6	0
 41.39971	-008.50624	 039.4	2
 41.39971	-008.50125	 041.8	2
 41.39972	-008.49626	 032.8	2
 41.39972	-008.49127	 041.3	2
 41.39972	-008.48628	 027.1	0
 41.39971	-008.48129	 039.7	2
 41.39971	-008.47630	 039.3	2
 41.39972	-008.47131	 025.2	0
 41.39972	-008.46632	 038.1	2
 41.39971	-008.46133	 038.1	2
 41.39971	-008.45634	 036.9	2
 41.39972	-008.45135	 039.2	2
 41.39972	-008.44636	 038.4	2
 41.39972	-008.44137	 029.9	2
 41.39971	-008.43638	 040.9	2
 41.39972	-008.43139	 040.1	2
 41.39972	-008.42640	 043.4	2
 41.39972	-008.42141	 041.9	2
 41.39971	-008.41642	 025.4	0
 41.39971	-008.41143	 026.8	0
 41.39972	-008.40644	 021.2	0
 41.39972	-008.40145	 030.2	2
 41.39971	-008.39646	 029.1	2
 41.39972	-008.39147	 017.3	0
 41.39972	-008.38648	 018.2	0
 41.39971	-008.38149	 020.1	0
 41.39971	-008.37650	 022.4	0
 41.39971	-008.37151	 014.4	0
 41.39971	-008.36652	 025.2	3
 41.39972	-008.36153	 028.7	0
 41.39972	-008.35654	 028.1	0
 41.39971	-008.35155	 030.8	0
 41.39972	-008.34656	 032.0	0
 41.39972	-008.34157	 030.4	0
 41.39972	-008.33658	 031.2	0
 41.39971	-008.33158	 027.0	0
 41.39971	-008.32660	 023.6	0
 41.39971	-008.32161	 014.1	0
 41.39972	-008.31662	 027.6	0
 41.39971	-008.31163	 030.1	0
 41.39971	-008.30663	 027.0	0
 41.39972	-008.30165	 013.6	2
 41.39972	-008.29666	 035.0	2
 41.39972	-008.29166	 016.3	0
 41.39971	-008.28667	 037.2	2
 41.39972	-008.28169	 001.2	0
 41.39971	-008.27669	 038.3	3
 41.39971	-008.27170	 033.5	0
 41.39972	-008.26671	 019.5	0
 41.39971	-008.26172	 027.9	0
 41.39972	-008.25673	 030.9	0
 41.39972	-008.25174	 002.3	0
 41.39972	-008.24675	 033.8	0
 41.39971	-008.24176	 025.9	3
 41.39972	-008.23677	 031.2	0
 41.39972	-008.23178	 021.2	3
 41.39971	-008.22679	 019.8	0
 41.39971	-008.22180	 028.6	0
 41.39972	-008.21681	-005.1	0
 41.39972	-008.21182	 002.5	0
 41.39972	-008.20683	 009.9	0
 41.39972	-008.20184	 022.0	0
 41.39971	-008.19685	 021.3	0
 41.39972	-008.19186	 020.4	0
 41.39972	-008.18687	 018.6	2
 41.39971	-008.18188	 026.0	2
 41.39971	-008.17689	 011.3	2
 41.39971	-008.17190	 012.0	0
 41.39972	-008.16691	 003.7	0
 41.39972	-008.16192	 016.4	0
 41.39972	-008.15693	 029.8	0
 41.39971	-008.15194	 033.1	0
 41.39972	-008.14695	 035.9	0
 41.39972	-008.14196	 036.9	2
 41.39971	-008.13697	 019.1	0
 41.39971	-008.13198	 034.4	2
 41.39971	-008.12699	 009.3	0
 41.39971	-008.12200	 016.6	0
 41.39972	-008.11701	 038.0	0
 41.39971	-008.11202	 039.4	0
 41.39972	-008.10703	 040.3	0
 41.39972	-008.10204	 006.3	4
 41.39972	-008.09705	 009.0	0
 41.39971	-008.09206	 025.0	3
 41.39971	-008.08707	 040.5	3
 41.39972	-008.08208	 041.4	0
 41.39971	-008.07709	 042.5	0
 41.39972	-008.07210	 046.2	0
 41.39971	-008.06711	 040.2	0
 41.39972	-008.06212	 011.0	0
 41.39972	-008.05713	 027.8	3
 41.39972	-008.05214	 007.5	0
 41.39971	-008.04715	 002.2	0
 41.39971	-008.04216	 020.3	3
 41.39972	-008.03717	 031.5	3
 41.39971	-008.03218	 034.2	3
 41.39971	-008.02719	 031.5	3
 41.39971	-008.02220	 027.3	3
 41.39972	-008.01721	 023.3	3
 41.39972	-008.01222	 021.4	3
 41.39972	-008.00723	 000.6	0
 41.39972	-008.00224	 020.1	3
 41.39971	-007.99725	 019.8	3
 41.39972	-007.99226	 021.8	3
 41.39971	-007.98727	 013.2	3
 41.39971	-007.98228	 013.2	3
 41.39971	-007.97729	 001.7	4
 41.39971	-007.97230	 026.1	3
 41.39972	-007.96731	-006.9	0
 41.39971	-007.96232	 004.9	0
 41.39972	-007.95733	-003.2	0
 41.39971	-007.95234	 013.1	3
 41.39972	-007.94735	 013.2	3
 41.39972	-007.94236	 013.7	3
 41.39971	-007.93737	 018.6	3
 41.39971	-007.93238	 018.8	3
 41.39971	-007.92739	 031.1	3
 41.39972	-007.92240	 015.1	3
 41.39971	-007.91741	 016.8	3
 41.39972	-007.91242	 009.5	3
 41.39972	-007.90743	 008.1	3
 41.39972	-007.90244	 009.8	0
 41.39972	-007.89745	 015.0	0
 41.39971	-007.89246	 013.9	3
 41.39971	-007.88747	 010.3	0
 41.39971	-007.88247	 007.2	0
 41.39972	-007.87748	-001.5	0
 41.39972	-007.87249	 002.9	0
 41.39972	-007.86751	 015.4	0
 41.39972	-007.86251	 022.5	3
 41.39971	-007.85752	 030.9	3
 41.39972	-007.85253	 019.7	2
 41.39971	-007.84754	 037.3	0
 41.39972	-007.84255	 039.6	0
 41.39972	-007.83756	 039.9	2
 41.39972	-007.83257	 020.6	2
 41.39971	-007.82758	 007.2	4
 41.39971	-007.82259	 044.7	0
 41.39972	-007.81760	 031.9	2
 41.39971	-007.81261	 005.1	0
 41.39972	-007.80762	 028.6	0
 41.39971	-007.80263	 043.7	0
 41.39972	-007.79764	 045.4	0
 41.39972	-007.79265	 019.5	0
 41.39971	-007.78766	 015.6	0
 41.39971	-007.78267	 010.7	0
 41.39971	-007.77768	 035.7	3
 41.39972	-007.77269	 035.4	2
 41.39971	-007.76770	 025.6	0
 41.39971	-007.76271	 014.6	0
 41.39972	-007.75772	 027.1	0
 41.39971	-007.75273	 041.7	2
 41.39972	-007.74774	 042.5	2
 41.39971	-007.74275	 017.2	4
 41.39971	-007.73776	-014.0	0
 41.39971	-007.73277	-011.5	0
 41.39972	-007.72778	-011.7	0
 41.39972	-007.72279	-010.0	0
 41.39971	-007.71780	 000.3	4
 41.39972	-007.71281	-001.0	0
 41.39971	-007.70782	 004.3	0
 41.39972	-007.70283	-000.1	0
 41.39971	-007.69784	 002.9	0
 41.39971	-007.69285	 011.8	4
 41.39972	-007.68786	-000.5	4
 41.39971	-007.68287	 013.2	0
 41.39972	-007.67788	 016.7	0
 41.39971	-007.67289	 019.1	0
 41.39972	-007.66790	 020.0	0
 41.39972	-007.66291	 020.4	0
 41.39972	-007.65792	 020.5	0
 41.39971	-007.65293	 007.9	0
 41.39971	-007.64794	 007.5	0
 41.39972	-007.64295	 021.0	0
 41.39972	-007.63796	-008.5	4
 41.39972	-007.63297	 002.8	0
 41.39971	-007.62798	 003.5	0
 41.39972	-007.62299	 013.3	0
 41.39972	-007.61800	-022.2	0
 41.39971	-007.61301	-003.3	0
 41.39971	-007.60802	-005.7	0
 41.39971	-007.60303	-008.8	0
 41.39972	-007.59804	 002.5	0
 41.39972	-007.59305	 010.4	0
 41.39971	-007.58806	 005.1	0
 41.39971	-007.58307	 007.7	0
 41.39972	-007.57808	 012.9	0
 41.39972	-007.57309	 014.5	0
 41.39972	-007.56810	 021.7	0
 41.39971	-007.56311	 024.1	0
 41.39971	-007.55812	-012.5	0
 41.39972	-007.55313	-017.4	0
 41.39972	-007.54814	-006.2	0
 41.39971	-007.54315	 011.9	0
 41.39971	-007.53816	 015.3	0
 41.39972	-007.53317	 016.1	0
 41.39972	-007.52818	 016.0	0
 41.39972	-007.52319	 017.2	0
 41.39971	-007.51820	 015.8	0
 41.39971	-007.51321	-009.3	0
 41.39972	-007.50822	-013.4	0
 41.39972	-007.50323	-014.5	0
 41.39971	-007.49824	-011.3	0
 41.39972	-007.49325	-006.5	0
 41.39972	-007.48826	-008.5	0
 41.39972	-007.48327	-011.0	0
 41.39971	-007.47828	-008.9	0
 41.39972	-007.47329	-032.2	0
 41.39972	-007.46830	-032.1	0
 41.39972	-007.46330	-022.9	0
 41.39972	-007.45831	-024.3	0
 41.39971	-007.45333	 000.4	0
 41.39972	-007.44834	-003.8	0
 41.39972	-007.44334	-004.2	0
 41.39972	-007.43835	-005.5	0
 41.39971	-007.43336	 001.5	0
 41.39971	-007.42837	 004.8	0
 41.39972	-007.42338	-008.9	0
 41.39972	-007.41839	 006.9	0
 41.39972	-007.41340	-014.2	0
 41.39972	-007.40841	 005.4	0
 41.39972	-007.40342	 006.8	0
 41.39972	-007.39843	 012.2	0
 41.39972	-007.39344	-040.9	0
 41.39972	-007.38845	-007.6	0
 41.39972	-007.38346	-001.5	0
 41.39972	-007.37847	 008.9	0
 41.39971	-007.37348	-024.2	0
 41.39971	-007.36849	-023.5	0
 41.39971	-007.36350	-003.0	0
 41.39972	-007.35851	-001.6	0
 41.39972	-007.35352	 000.0	0
 41.39972	-007.34853	 003.4	0
 41.39971	-007.34354	-017.0	0
 41.39972	-007.33855	 007.9	0
 41.39972	-007.33356	 013.2	4
 41.39971	-007.32857	 015.4	4
 41.39971	-007.32358	 018.3	4
 41.39972	-007.31859	 016.5	4
 41.39972	-007.31360	 019.2	4
 41.39972	-007.30861	 008.9	0
 41.39971	-007.30362	-013.6	0
 41.39972	-007.29863	-010.8	0
 41.39972	-007.29364	-009.1	0
 41.39972	-007.28865	-020.9	0
 41.39971	-007.28366	-024.1	0
 41.39971	-007.27867	-031.4	4
 41.39972	-007.27368	-012.8	4
 41.39972	-007.26869	-014.9	0
 41.39972	-007.26370	-019.3	0
 41.39971	-007.25871	-014.5	0
 41.39972	-007.25372	-002.8	0
 41.39972	-007.24873	-001.7	0
 41.39972	-007.24374	 009.2	0
 41.39971	-007.23875	 003.2	0
 41.39972	-007.23376	 007.0	0
 41.39972	-007.22877	 010.4	0
 41.39972	-007.22378	-025.0	0
 41.39972	-007.21879	-009.6	0
 41.39971	-007.21380	-007.3	0
 41.39972	-007.20881	-012.6	0
 41.39972	-007.20382	-013.1	0
 41.39971	-007.19883	-000.1	4
 41.39971	-007.19384	 008.0	4
 41.39972	-007.18885	 015.2	4
 41.39972	-007.18386	-028.9	4
 41.39972	-007.17887	-035.9	0
 41.39972	-007.17388	-028.5	0
 41.39971	-007.16889	-028.8	0
 41.39972	-007.16390	-019.8	0
 41.39972	-007.15891	-012.0	0
 41.39972	-007.15392	-001.5	0
 41.39971	-007.14893	 012.6	4
 41.39972	-007.14394	 013.0	4
 41.39972	-007.13895	 005.1	0
 41.39972	-007.13396	 019.6	4
 41.39971	-007.12897	 021.2	4
 41.39972	-007.12398	-011.1	4
 41.39972	-007.11899	-003.5	0
 41.39972	-007.11400	-018.2	4
 41.39971	-007.10901	-027.2	4
 41.39971	-007.10402	-016.9	4
 41.39972	-007.09903	-015.5	4
 41.39972	-007.09404	-007.8	4
 41.39972	-007.08905	-005.5	4
 41.39971	-007.08406	-013.1	0
 41.39972	-007.07907	-008.2	0
 41.39972	-007.07408	-011.4	0
 41.39972	-007.06909	-027.4	4
 41.39972	-007.06410	-027.8	0
 41.39971	-007.05911	-018.5	0
 41.39972	-007.05412	-017.9	0
 41.39972	-007.04913	-020.1	0
 41.39972	-007.04414	-012.4	0
 41.39971	-007.03914	 010.4	4
 41.39972	-007.03415	 019.5	4
 41.39972	-007.02916	 017.9	4
 41.39972	-007.02418	-038.4	4
 41.39596	-008.71583	 037.0	2
 41.39596	-008.71084	 043.5	2
 41.39596	-008.70585	 041.3	2
 41.39596	-008.70085	 041.7	2
 41.39596	-008.69586	 041.5	2
 41.39596	-008.69087	 036.8	2
 41.39596	-008.68588	 038.0	2
 41.39596	-008.68089	 032.4	2
 41.39596	-008.67590	 026.5	2
 41.39596	-008.67091	 029.1	2
 41.39596	-008.66593	 026.9	2
 41.39597	-008.66093	 014.5	2
 41.39596	-008.65594	 005.6	2
 41.39596	-008.65095	 009.0	0
 41.39596	-008.64596	 028.2	3
 41.39596	-008.64097	 024.3	2
 41.39596	-008.63598	 041.1	2
 41.39596	-008.63099	 019.1	0
 41.39596	-008.62600	 016.8	2
 41.39595	-008.62101	 026.9	2
 41.39596	-008.61602	 043.7	2
 41.39596	-008.61103	 045.4	2
 41.39596	-008.60604	 013.4	2
 41.39596	-008.60105	 017.8	0
 41.39596	-008.59606	 029.1	2
 41.39596	-008.59107	 043.7	2
 41.39596	-008.58608	 046.7	2
 41.39596	-008.58109	 044.5	2
 41.39596	-008.57610	 023.1	0
 41.39596	-008.57111	 032.7	0
 41.39596	-008.56612	 031.1	0
 41.39596	-008.56113	 042.4	2
 41.39596	-008.55614	 043.1	2
 41.39596	-008.55115	 048.2	2
 41.39596	-008.54616	 042.2	2
 41.39596	-008.54117	 021.0	0
 41.39596	-008.53618	 003.9	0
 41.39596	-008.53119	 014.2	0
 41.39596	-008.52620	 028.5	0
