Range	60.0dB	-120.0dBm
Mobile unit	1	Mobile Terminal	 00.00000	 000.00000	0.0
Fixed unit	2	Monte da Virgem	 41.11313	-008.59838	200.1
Fixed unit	3	Sardoura	 41.04918	-008.31171	316.6
Fixed unit	4	Resende	 41.13410	-007.98018	552.6
Fixed unit	5	Penedono	 41.01056	-007.41528	976.8
Fixed unit	6	Vale da Tua	 41.36666	-007.02722	328.5
Latitude	Longitude	Rx(dB)	Best unit
 41.40347	-008.71583	 040.7	2
 41.40347	-008.71083	 042.0	2
 41.40347	-008.70584	 045.6	2
 41.40347	-008.70085	 043.1	2
 41.40347	-008.69586	 041.1	2
 41.40348	-008.69087	 037.0	2
 41.40347	-008.68588	 040.9	2
 41.40347	-008.68089	 040.6	2
 41.40347	-008.67590	 039.7	2
 41.40347	-008.67091	 037.6	2
 41.40347	-008.66593	 023.0	2
 41.40347	-008.66093	 028.7	2
 41.40347	-008.65594	 024.4	2
 41.40347	-008.65095	 021.0	0
 41.40347	-008.64596	 028.7	2
 41.40347	-008.64097	 025.2	2
 41.40347	-008.63598	 019.8	2
 41.40347	-008.63099	 023.7	2
 41.40347	-008.62600	 026.7	2
 41.40347	-008.62101	 011.4	0
 41.40347	-008.61602	 018.5	2
 41.40347	-008.61103	 010.5	0
 41.40347	-008.60604	 026.7	2
 41.40347	-008.60105	 036.6	2
 41.40347	-008.59606	 043.2	2
 41.40348	-008.59107	 021.2	2
 41.40347	-008.58608	 019.4	2
 41.40347	-008.58109	 017.3	0
 41.40347	-008.57610	 033.9	2
 41.40347	-008.57111	 017.7	0
 41.40347	-008.56612	 039.1	2
 41.40347	-008.56113	 043.0	2
 41.40347	-008.55614	 049.4	2
 41.40347	-008.55115	 054.2	2
 41.40347	-008.54616	 052.3	2
 41.40347	-008.54117	 036.4	2
 41.40347	-008.53618	 033.2	0
 41.40347	-008.53119	 029.1	0
 41.40347	-008.52620	 025.6	0
 41.40347	-008.52121	 035.2	2
 41.40347	-008.51622	 027.2	2
 41.40347	-008.51123	 032.2	0
 41.40348	-008.50624	 034.9	2
 41.40347	-008.50125	 042.5	2
 41.40347	-008.49626	 041.5	2
 41.40347	-008.49127	 033.0	2
 41.40347	-008.48628	 029.8	2
 41.40347	-008.48129	 040.1	2
 41.40347	-008.47630	 041.2	2
 41.40347	-008.47131	 041.1	2
 41.40347	-008.46632	 039.8	2
 41.40347	-008.46133	 038.0	2
 41.40347	-008.45634	 037.6	2
 41.40347	-008.45135	 030.8	2
 41.40348	-008.44636	 016.9	0
 41.40347	-008.44137	 022.4	0
 41.40347	-008.43638	 037.7	2
 41.40347	-008.43139	 041.8	2
 41.40347	-008.42640	 014.2	2
 41.40347	-008.42141	 042.7	2
 41.40347	-008.41642	 041.9	2
 41.40347	-008.41143	 040.0	2
 41.40347	-008.40644	 033.7	2
 41.40347	-008.40145	 023.7	0
 41.40347	-008.39646	 029.5	2
 41.40347	-008.39147	 027.8	0
 41.40347	-008.38648	 023.5	0
 41.40347	-008.38149	 022.4	0
 41.40347	-008.37650	 010.5	0
 41.40347	-008.37151	 019.3	0
 41.40347	-008.36652	 015.3	0
 41.40347	-008.36153	 019.9	0
 41.40347	-008.35654	 029.5	0
 41.40347	-008.35155	 032.4	0
 41.40348	-008.34656	 035.8	0
 41.40347	-008.34157	 036.2	0
 41.40347	-008.33658	 032.3	0
 41.40347	-008.33159	 011.8	0
 41.40347	-008.32660	 026.6	3
 41.40347	-008.32161	 020.8	0
 41.40347	-008.31662	 028.8	0
 41.40347	-008.31163	 034.2	0
 41.40347	-008.30663	 030.9	0
 41.40347	-008.30165	 027.3	2
 41.40347	-008.29666	 023.8	2
 41.40347	-008.29167	 035.5	2
 41.40347	-008.28667	 011.2	0
 41.40347	-008.28168	 019.3	0
 41.40347	-008.27670	-004.8	0
 41.40347	-008.27170	 023.2	0
 41.40347	-008.26672	 032.9	0
 41.40347	-008.26172	 033.2	0
 41.40347	-008.25673	 032.0	0
 41.40347	-008.25174	 018.1	3
 41.40347	-008.24675	 032.4	0
 41.40347	-008.24176	 036.1	0
 41.40347	-008.23677	 014.4	3
 41.40347	-008.23178	 015.5	0
 41.40347	-008.22679	 018.4	0
 41.40347	-008.22180	 003.4	0
 41.40347	-008.21681	 012.7	0
 41.40347	-008.21182	 009.9	0
 41.40347	-008.20683	 024.8	0
 41.40347	-008.20184	 028.8	0
 41.40347	-008.19685	 036.3	0
 41.40347	-008.19186	 033.5	0
 41.40347	-008.18687	 024.4	0
 41.40347	-008.18188	 032.9	0
 41.40347	-008.17689	 035.0	0
 41.40347	-008.17190	 032.4	2
 41.40347	-008.16691	 032.5	0
 41.40347	-008.16192	 019.0	0
 41.40347	-008.15693	 008.3	0
 41.40347	-008.15194	 033.8	0
 41.40347	-008.14695	 038.8	0
 41.40347	-008.14196	 013.1	0
 41.40347	-008.13697	 019.5	0
 41.40347	-008.13198	 035.2	2
 41.40347	-008.12699	 019.4	0
 41.40347	-008.12200	 016.9	0
 41.40347	-008.11701	 038.8	0
 41.40347	-008.11202	 040.0	2
 41.40347	-008.10703	 016.4	0
 41.40347	-008.10204	 014.4	0
 41.40347	-008.09705	 016.4	0
 41.40347	-008.09206	 033.9	3
 41.40347	-008.08707	 035.1	3
 41.40347	-008.08208	 041.4	0
 41.40347	-008.07709	 042.8	0
 41.40347	-008.07210	 047.1	0
 41.40347	-008.06711	 022.7	0
 41.40347	-008.06212	 022.4	0
 41.40347	-008.05713	 021.6	0
 41.40347	-008.05214	 021.9	0
 41.40347	-008.04715	 015.5	0
 41.40347	-008.04216	 020.7	3
 41.40347	-008.03717	 028.5	3
 41.40347	-008.03218	 037.7	0
 41.40347	-008.02719	 031.1	0
 41.40347	-008.02220	 020.7	5
 41.40347	-008.01721	 019.8	5
 41.40347	-008.01222	 017.0	0
 41.40347	-008.00723	 021.8	0
 41.40347	-008.00224	 022.7	0
 41.40347	-007.99725	 021.9	0
 41.40347	-007.99226	 023.8	0
 41.40347	-007.98727	 023.4	3
 41.40347	-007.98228	 023.9	0
 41.40347	-007.97729	 009.5	0
 41.40347	-007.97230	 003.2	0
 41.40347	-007.96731	 018.0	0
 41.40347	-007.96232	 013.1	3
 41.40347	-007.95733	 013.2	0
 41.40347	-007.95234	 023.8	3
 41.40347	-007.94735	 025.6	3
 41.40347	-007.94236	 025.4	3
 41.40347	-007.93737	 020.8	3
 41.40347	-007.93238	 027.6	3
 41.40347	-007.92739	 034.4	3
 41.40347	-007.92240	 038.7	3
 41.40347	-007.91741	 023.2	3
 41.40348	-007.91242	 024.5	0
 41.40347	-007.90743	 019.9	0
 41.40347	-007.90244	 020.4	0
 41.40347	-007.89745	 030.0	0
 41.40347	-007.89246	 028.0	0
 41.40347	-007.88747	 027.4	0
 41.40347	-007.88247	 019.5	3
 41.40347	-007.87748	 021.8	0
 41.40347	-007.87250	 018.8	3
 41.40347	-007.86751	 008.1	0
 41.40347	-007.86251	 005.3	0
 41.40347	-007.85752	 019.4	3
 41.40347	-007.85253	 031.1	2
 41.40347	-007.84754	 044.0	0
 41.40347	-007.84255	 043.6	0
 41.40347	-007.83756	 037.9	0
 41.40347	-007.83257	 040.1	0
 41.40347	-007.82758	 038.5	2
 41.40347	-007.82259	 039.9	0
 41.40347	-007.81760	 047.9	0
 41.40347	-007.81261	 043.8	2
 41.40347	-007.80762	 033.0	2
 41.40347	-007.80263	 035.4	0
 41.40347	-007.79764	 046.2	0
 41.40347	-007.79265	 030.0	5
 41.40347	-007.78766	 028.5	5
 41.40347	-007.78267	 022.4	0
 41.40347	-007.77768	 021.2	0
 41.40347	-007.77269	 036.0	0
 41.40347	-007.76770	 041.7	0
 41.40347	-007.76271	 028.6	0
 41.40347	-007.75772	 039.6	0
 41.40347	-007.75273	 042.6	2
 41.40347	-007.74774	 026.2	5
 41.40347	-007.74275	 049.9	5
 41.40347	-007.73776	 051.7	5
 41.40347	-007.73277	 035.2	5
 41.40347	-007.72778	 048.6	5
 41.40347	-007.72279	 037.6	5
 41.40347	-007.71780	 020.3	5
 41.40347	-007.71281	 010.9	0
 41.40347	-007.70782	 011.2	0
 41.40347	-007.70283	 039.1	5
 41.40347	-007.69784	 015.5	0
 41.40347	-007.69285	 030.9	5
 41.40347	-007.68786	 017.4	5
 41.40347	-007.68287	 016.5	4
 41.40347	-007.67788	 020.3	0
 41.40347	-007.67289	 021.9	0
 41.40347	-007.66790	 026.9	0
 41.40347	-007.66291	 023.1	0
 41.40347	-007.65792	 043.5	5
 41.40347	-007.65293	 048.3	5
 41.40347	-007.64794	 052.0	5
 41.40347	-007.64295	 028.1	0
 41.40347	-007.63796	 052.4	5
 41.40347	-007.63297	 052.2	5
 41.40347	-007.62798	 052.6	5
 41.40347	-007.62299	 019.6	0
 41.40347	-007.61800	 054.2	5
 41.40347	-007.61301	 047.4	5
 41.40347	-007.60802	 043.4	5
 41.40347	-007.60303	 020.9	5
 41.40347	-007.59804	 029.1	5
 41.40347	-007.59305	 021.0	0
 41.40347	-007.58806	 046.5	5
 41.40347	-007.58307	 014.0	0
 41.40347	-007.57808	 016.5	0
 41.40347	-007.57309	 012.3	0
 41.40347	-007.56810	 023.7	4
 41.40347	-007.56311	 027.8	4
 41.40347	-007.55812	 047.4	5
 41.40347	-007.55313	 056.7	5
 41.40347	-007.54814	 031.2	5
 41.40347	-007.54315	 022.8	0
 41.40347	-007.53816	 032.2	5
 41.40347	-007.53317	 051.9	5
 41.40347	-007.52818	 052.5	5
 41.40347	-007.52319	 049.2	5
 41.40347	-007.51820	 037.8	0
 41.40347	-007.51321	 046.2	5
 41.40347	-007.50822	 028.6	0
 41.40347	-007.50323	 034.6	0
 41.40347	-007.49824	 027.2	0
 41.40347	-007.49325	 017.4	0
 41.40347	-007.48826	 014.1	0
 41.40347	-007.48327	 031.2	0
 41.40347	-007.47828	 027.8	0
 41.40347	-007.47329	 025.7	0
 41.40347	-007.46830	 006.7	0
 41.40347	-007.46331	 016.4	5
 41.40347	-007.45831	 029.3	0
 41.40347	-007.45332	 023.2	0
 41.40347	-007.44834	 025.8	5
 41.40347	-007.44334	 027.8	0
 41.40347	-007.43835	 028.2	5
 41.40347	-007.43336	 030.3	0
 41.40347	-007.42837	 024.0	0
 41.40347	-007.42338	 015.7	0
 41.40347	-007.41839	 034.5	5
 41.40347	-007.41340	 033.7	5
 41.40347	-007.40841	 040.4	5
 41.40347	-007.40342	 025.1	6
 41.40347	-007.39843	 010.8	0
 41.40348	-007.39344	 017.8	0
 41.40347	-007.38845	 025.4	5
 41.40347	-007.38346	 042.3	5
 41.40347	-007.37847	 053.2	5
 41.40347	-007.37348	 023.6	6
 41.40347	-007.36849	 016.0	0
 41.40347	-007.36350	 023.5	5
 41.40347	-007.35851	 031.9	5
 41.40347	-007.35352	 033.9	5
 41.40347	-007.34853	 037.9	5
 41.40347	-007.34354	 032.3	5
 41.40347	-007.33855	 013.1	0
 41.40347	-007.33356	 012.6	6
 41.40347	-007.32857	 025.4	0
 41.40347	-007.32358	 019.1	0
 41.40347	-007.31859	 038.6	5
 41.40347	-007.31360	 036.2	5
 41.40347	-007.30861	 031.4	0
 41.40347	-007.30362	 024.6	0
 41.40347	-007.29863	 035.7	5
 41.40347	-007.29364	 031.1	6
 41.40347	-007.28865	 027.5	6
 41.40347	-007.28366	 020.1	6
 41.40347	-007.27867	 024.0	0
 41.40347	-007.27368	 026.3	0
 41.40347	-007.26869	 029.7	0
 41.40347	-007.26370	 024.6	0
 41.40347	-007.25871	 017.8	0
 41.40347	-007.25372	 026.1	0
 41.40347	-007.24873	 025.9	0
 41.40347	-007.24374	 026.4	0
 41.40347	-007.23875	 027.6	0
 41.40348	-007.23376	 028.2	0
 41.40347	-007.22877	 027.7	6
 41.40347	-007.22378	 030.1	5
 41.40347	-007.21879	 029.3	6
 41.40347	-007.21380	 022.8	0
 41.40347	-007.20881	 021.2	0
 41.40347	-007.20382	 030.8	5
 41.40347	-007.19883	 028.1	5
 41.40347	-007.19384	 032.8	5
 41.40347	-007.18885	 033.9	5
 41.40347	-007.18386	 031.7	6
 41.40347	-007.17887	 027.5	6
 41.40347	-007.17388	 023.8	6
 41.40347	-007.16889	 019.8	0
 41.40348	-007.16390	 018.4	0
 41.40347	-007.15891	 017.8	0
 41.40347	-007.15392	 021.0	0
 41.40348	-007.14893	 019.9	0
 41.40347	-007.14394	 027.0	0
 41.40347	-007.13895	 030.3	0
 41.40347	-007.13396	 030.7	0
 41.40347	-007.12897	 029.8	0
 41.40347	-007.12398	 031.9	0
 41.40347	-007.11899	 028.9	6
 41.40347	-007.11400	 044.8	6
 41.40347	-007.10901	 032.5	6
 41.40347	-007.10402	 029.5	6
 41.40347	-007.09903	 035.4	6
 41.40347	-007.09404	 037.2	6
 41.40347	-007.08905	 038.6	6
 41.40347	-007.08406	 043.0	6
 41.40347	-007.07907	 045.1	6
 41.40347	-007.07408	 058.3	6
 41.40347	-007.06909	 070.8	6
 41.40347	-007.06410	 069.0	6
 41.40347	-007.05911	 064.5	6
 41.40347	-007.05412	 061.7	6
 41.40347	-007.04913	 059.3	6
 41.40347	-007.04414	 039.2	6
 41.40347	-007.03915	 038.2	0
 41.40347	-007.03415	 044.6	5
 41.40347	-007.02917	 070.7	6
 41.40347	-007.02418	 063.2	6
 41.39972	-008.71582	 045.7	2
 41.39972	-008.71084	 043.9	2
 41.39972	-008.70584	 043.4	2
 41.39971	-008.70085	 042.0	2
 41.39972	-008.69586	 041.1	2
 41.39972	-008.69087	 037.9	2
 41.39972	-008.68588	 035.4	2
 41.39971	-008.68089	 039.6	2
 41.39971	-008.67590	 033.1	2
 41.39972	-008.67091	 036.7	2
 41.39972	-008.66593	 032.6	2
 41.39972	-008.66093	 025.0	2
 41.39971	-008.65594	 017.4	2
 41.39972	-008.65095	 006.1	0
 41.39972	-008.64596	 018.6	0
 41.39972	-008.64097	 026.9	2
 41.39971	-008.63598	 016.5	2
 41.39971	-008.63099	 017.3	2
 41.39972	-008.62600	 019.5	2
 41.39972	-008.62101	 028.3	2
 41.39972	-008.61602	 011.0	2
 41.39971	-008.61103	 021.0	0
 41.39972	-008.60604	 019.2	2
 41.39972	-008.60105	 013.8	2
 41.39972	-008.59606	 037.0	2
 41.39971	-008.59107	 048.9	2
 41.39972	-008.58608	 041.9	2
 41.39972	-008.58109	 043.9	2
 41.39972	-008.57610	 036.8	0
 41.39971	-008.57111	 034.1	0
 41.39972	-008.56612	 034.6	0
 41.39972	-008.56113	 042.5	2
 41.39972	-008.55614	 046.4	2
 41.39972	-008.55115	 050.4	2
 41.39971	-008.54616	 049.5	2
 41.39972	-008.54117	 022.1	2
 41.39972	-008.53618	 020.0	0
 41.39972	-008.53119	 026.0	0
 41.39971	-008.52620	 039.1	2
 41.39971	-008.52121	 035.4	2
 41.39972	-008.51622	 035.3	2
 41.39972	-008.51123	 031.6	0
 41.39971	-008.50624	 039.4	2
 41.39971	-008.50125	 041.8	2
 41.39972	-008.49626	 032.8	2
 41.39972	-008.49127	 041.3	2
 41.39972	-008.48628	 027.1	0
 41.39971	-008.48129	 039.7	2
 41.39971	-008.47630	 039.3	2
 41.39972	-008.47131	 025.2	0
 41.39972	-008.46632	 038.1	2
 41.39971	-008.46133	 038.1	2
 41.39971	-008.45634	 036.9	2
 41.39972	-008.45135	 039.2	2
 41.39972	-008.44636	 038.4	2
 41.39972	-008.44137	 029.9	2
 41.39971	-008.43638	 040.9	2
 41.39972	-008.43139	 040.1	2
 41.39972	-008.42640	 043.4	2
 41.39972	-008.42141	 041.9	2
 41.39971	-008.41642	 025.4	0
 41.39971	-008.41143	 026.8	0
 41.39972	-008.40644	 021.2	0
 41.39972	-008.40145	 030.2	2
 41.39971	-008.39646	 029.1	2
 41.39972	-008.39147	 017.3	0
 41.39972	-008.38648	 018.2	0
 41.39971	-008.38149	 020.1	0
 41.39971	-008.37650	 022.4	0
 41.39971	-008.37151	 014.4	0
 41.39971	-008.36652	 025.2	3
 41.39972	-008.36153	 028.7	0
 41.39972	-008.35654	 028.1	0
 41.39971	-008.35155	 030.8	0
 41.39972	-008.34656	 032.0	0
 41.39972	-008.34157	 030.4	0
 41.39972	-008.33658	 031.2	0
 41.39971	-008.33158	 027.0	0
 41.39971	-008.32660	 023.6	0
 41.39971	-008.32161	 014.1	0
 41.39972	-008.31662	 027.6	0
 41.39971	-008.31163	 030.1	0
 41.39971	-008.30663	 027.0	0
 41.39972	-008.30165	 013.6	2
 41.39972	-008.29666	 035.0	2
 41.39972	-008.29166	 016.3	0
 41.39971	-008.28667	 037.2	2
 41.39972	-008.28169	 002.9	0
 41.39971	-008.27669	 038.3	3
 41.39971	-008.27170	 033.5	0
 41.39972	-008.26671	 019.5	0
 41.39971	-008.26172	 027.9	0
 41.39972	-008.25673	 030.9	0
 41.39972	-008.25174	 013.6	0
 41.39972	-008.24675	 033.8	0
 41.39971	-008.24176	 025.9	3
 41.39972	-008.23677	 031.2	0
 41.39972	-008.23178	 021.2	0
 41.39971	-008.22679	 019.8	0
 41.39971	-008.22180	 028.6	0
 41.39972	-008.21681	-001.8	0
 41.39972	-008.21182	 002.5	0
 41.39972	-008.20683	 009.9	0
 41.39972	-008.20184	 022.0	0
 41.39971	-008.19685	 021.3	0
 41.39972	-008.19186	 020.4	0
 41.39972	-008.18687	 018.6	2
 41.39971	-008.18188	 026.0	2
 41.39971	-008.17689	 011.3	2
 41.39971	-008.17190	 012.0	0
 41.39972	-008.16691	 002.0	0
 41.39972	-008.16192	 016.4	3
 41.39972	-008.15693	 029.8	0
 41.39971	-008.15194	 033.1	0
 41.39972	-008.14695	 035.9	0
 41.39972	-008.14196	 036.9	2
 41.39971	-008.13697	 019.1	0
 41.39971	-008.13198	 034.4	2
 41.39971	-008.12699	 009.3	0
 41.39971	-008.12200	 016.6	0
 41.39972	-008.11701	 038.0	0
 41.39971	-008.11202	 039.4	0
 41.39972	-008.10703	 040.3	0
 41.39972	-008.10204	 005.5	0
 41.39972	-008.09705	 016.9	0
 41.39971	-008.09206	 025.0	3
 41.39971	-008.08707	 040.5	3
 41.39972	-008.08208	 041.4	0
 41.39971	-008.07709	 042.5	0
 41.39972	-008.07210	 046.2	0
 41.39971	-008.06711	 040.2	0
 41.39972	-008.06212	 022.3	0
 41.39972	-008.05713	 027.8	0
 41.39972	-008.05214	 018.8	0
 41.39971	-008.04715	 011.1	0
 41.39971	-008.04216	 020.3	3
 41.39972	-008.03717	 031.5	3
 41.39971	-008.03218	 034.2	3
 41.39971	-008.02719	 031.5	3
 41.39971	-008.02220	 027.3	0
 41.39972	-008.01721	 023.7	0
 41.39972	-008.01222	 022.5	0
 41.39972	-008.00723	 013.9	0
 41.39972	-008.00224	 020.1	0
 41.39971	-007.99725	 020.7	0
 41.39972	-007.99226	 021.8	3
 41.39971	-007.98727	 013.2	0
 41.39971	-007.98228	 013.5	0
 41.39971	-007.97729	 005.0	0
 41.39971	-007.97230	 026.1	3
 41.39972	-007.96731	-004.0	0
 41.39971	-007.96232	 004.9	0
 41.39972	-007.95733	 001.6	0
 41.39971	-007.95234	 013.1	0
 41.39972	-007.94735	 013.2	3
 41.39972	-007.94236	 013.7	3
 41.39971	-007.93737	 018.6	3
 41.39971	-007.93238	 018.8	3
 41.39971	-007.92739	 031.1	3
 41.39972	-007.92240	 015.1	3
 41.39971	-007.91741	 016.8	3
 41.39972	-007.91242	 009.5	3
 41.39972	-007.90743	 008.1	3
 41.39972	-007.90244	 009.8	0
 41.39972	-007.89745	 015.0	0
 41.39971	-007.89246	 013.9	0
 41.39971	-007.88747	 010.3	3
 41.39971	-007.88247	 007.2	0
 41.39972	-007.87748	-008.9	0
 41.39972	-007.87249	 002.9	3
 41.39972	-007.86751	 015.4	0
 41.39972	-007.86251	 022.5	3
 41.39971	-007.85752	 030.9	3
 41.39972	-007.85253	 019.7	2
 41.39971	-007.84754	 037.3	0
 41.39972	-007.84255	 039.6	0
 41.39972	-007.83756	 039.9	2
 41.39972	-007.83257	 020.6	2
 41.39971	-007.82758	-000.3	0
 41.39971	-007.82259	 044.7	0
 41.39972	-007.81760	 031.9	2
 41.39971	-007.81261	-000.1	0
 41.39972	-007.80762	 028.6	0
 41.39971	-007.80263	 043.7	0
 41.39972	-007.79764	 045.4	0
 41.39972	-007.79265	 026.8	0
 41.39971	-007.78766	 025.7	0
 41.39971	-007.78267	 016.2	0
 41.39971	-007.77768	 035.7	3
 41.39972	-007.77269	 036.8	0
 41.39971	-007.76770	 033.0	0
 41.39971	-007.76271	 014.4	0
 41.39972	-007.75772	 027.1	0
 41.39971	-007.75273	 041.7	0
 41.39972	-007.74774	 042.5	2
 41.39971	-007.74275	 052.2	5
 41.39971	-007.73776	 051.4	5
 41.39971	-007.73277	 052.4	5
 41.39972	-007.72778	 053.0	5
 41.39972	-007.72279	 049.3	5
 41.39971	-007.71780	 020.4	5
 41.39972	-007.71281	 003.3	0
 41.39971	-007.70782	 007.2	0
 41.39972	-007.70283	 035.0	5
 41.39971	-007.69784	 033.3	5
 41.39971	-007.69285	 025.6	0
 41.39972	-007.68786	 017.3	5
 41.39971	-007.68287	 016.9	0
 41.39972	-007.67788	 019.9	0
 41.39971	-007.67289	 022.6	0
 41.39972	-007.66790	 023.2	0
 41.39972	-007.66291	 027.9	0
 41.39972	-007.65792	 046.7	5
 41.39971	-007.65293	 052.8	5
 41.39971	-007.64794	 053.1	5
 41.39972	-007.64295	 052.1	5
 41.39972	-007.63796	 053.6	5
 41.39972	-007.63297	 055.1	5
 41.39971	-007.62798	 034.0	5
 41.39972	-007.62299	 052.2	5
 41.39972	-007.61800	 046.1	5
 41.39971	-007.61301	 043.4	5
 41.39971	-007.60802	 030.7	5
 41.39971	-007.60303	 024.1	5
 41.39972	-007.59804	 019.0	5
 41.39972	-007.59305	 044.2	5
 41.39971	-007.58806	 012.8	0
 41.39971	-007.58307	 015.5	0
 41.39972	-007.57808	 020.6	0
 41.39972	-007.57309	 022.2	0
 41.39972	-007.56810	 027.7	4
 41.39971	-007.56311	 053.5	5
 41.39971	-007.55812	 053.5	5
 41.39972	-007.55313	 047.6	5
 41.39972	-007.54814	 021.6	5
 41.39971	-007.54315	 019.1	0
 41.39971	-007.53816	 022.5	0
 41.39972	-007.53317	 047.8	5
 41.39972	-007.52818	 052.5	5
 41.39972	-007.52319	 044.1	5
 41.39971	-007.51820	 048.0	5
 41.39971	-007.51321	 045.9	5
 41.39972	-007.50822	 046.1	5
 41.39972	-007.50323	 034.1	0
 41.39971	-007.49824	 020.9	0
 41.39972	-007.49325	 027.9	0
 41.39972	-007.48826	 028.2	0
 41.39972	-007.48327	 029.0	0
 41.39971	-007.47828	 028.6	6
 41.39972	-007.47329	 026.1	6
 41.39972	-007.46830	 010.9	6
 41.39972	-007.46330	 019.4	6
 41.39972	-007.45831	 010.3	5
 41.39971	-007.45333	 023.7	0
 41.39972	-007.44834	 025.5	0
 41.39972	-007.44334	 023.0	0
 41.39972	-007.43835	 026.3	5
 41.39971	-007.43336	 026.3	5
 41.39971	-007.42837	 022.1	0
 41.39972	-007.42338	 013.3	0
 41.39972	-007.41839	 034.5	5
 41.39972	-007.41340	 030.9	5
 41.39972	-007.40841	 032.7	5
 41.39972	-007.40342	 039.6	5
 41.39972	-007.39843	 041.9	5
 41.39972	-007.39344	 015.5	6
 41.39972	-007.38845	 018.4	0
 41.39972	-007.38346	 025.7	5
 41.39972	-007.37847	 040.1	5
 41.39971	-007.37348	 024.0	6
 41.39971	-007.36849	 017.4	0
 41.39971	-007.36350	 030.7	5
 41.39972	-007.35851	 035.2	5
 41.39972	-007.35352	 037.4	5
 41.39972	-007.34853	 036.8	5
 41.39971	-007.34354	 011.7	0
 41.39972	-007.33855	 029.4	5
 41.39972	-007.33356	 027.9	5
 41.39971	-007.32857	 019.0	0
 41.39971	-007.32358	 041.0	5
 41.39972	-007.31859	 036.6	5
 41.39972	-007.31360	 022.1	0
 41.39972	-007.30861	 031.5	6
 41.39971	-007.30362	 031.1	6
 41.39972	-007.29863	 030.8	6
 41.39972	-007.29364	 030.7	6
 41.39972	-007.28865	 029.9	6
 41.39971	-007.28366	 029.0	6
 41.39971	-007.27867	 025.2	6
 41.39972	-007.27368	 024.8	0
 41.39972	-007.26869	 026.2	0
 41.39972	-007.26370	 021.9	6
 41.39971	-007.25871	 023.1	0
 41.39972	-007.25372	 025.8	0
 41.39972	-007.24873	 024.7	0
 41.39972	-007.24374	 026.2	0
 41.39971	-007.23875	 027.0	0
 41.39972	-007.23376	 027.9	0
 41.39972	-007.22877	 030.0	0
 41.39972	-007.22378	 026.9	6
 41.39972	-007.21879	 026.7	0
 41.39971	-007.21380	 027.8	0
 41.39972	-007.20881	 027.6	0
 41.39972	-007.20382	 025.5	0
 41.39971	-007.19883	 024.6	0
 41.39971	-007.19384	 028.2	0
 41.39972	-007.18885	 033.4	0
 41.39972	-007.18386	 034.7	6
 41.39972	-007.17887	 029.9	6
 41.39972	-007.17388	 026.6	6
 41.39971	-007.16889	 019.7	0
 41.39972	-007.16390	 020.6	0
 41.39972	-007.15891	 017.9	0
 41.39972	-007.15392	 019.8	0
 41.39971	-007.14893	 023.7	0
 41.39972	-007.14394	 024.2	0
 41.39972	-007.13895	 024.6	0
 41.39972	-007.13396	 028.7	0
 41.39971	-007.12897	 032.5	0
 41.39972	-007.12398	 030.2	6
 41.39972	-007.11899	 023.9	6
 41.39972	-007.11400	 048.3	6
 41.39971	-007.10901	 027.0	6
 41.39971	-007.10402	 042.0	6
 41.39972	-007.09903	 035.7	6
 41.39972	-007.09404	 037.0	6
 41.39972	-007.08905	 036.6	6
 41.39971	-007.08406	 041.2	6
 41.39972	-007.07907	 037.1	6
 41.39972	-007.07408	 051.8	6
 41.39972	-007.06909	 070.3	6
 41.39972	-007.06410	 065.0	6
 41.39971	-007.05911	 063.7	6
 41.39972	-007.05412	 062.7	6
 41.39972	-007.04913	 055.0	6
 41.39972	-007.04414	 038.8	6
 41.39971	-007.03914	 039.9	0
 41.39972	-007.03415	 074.5	6
 41.39972	-007.02916	 063.9	6
 41.39972	-007.02418	 047.6	0
 41.39596	-008.71583	 037.0	2
 41.39596	-008.71084	 043.5	2
 41.39596	-008.70585	 041.3	2
 41.39596	-008.70085	 041.7	2
 41.39596	-008.69586	 041.5	2
 41.39596	-008.69087	 036.8	2
 41.39596	-008.68588	 038.0	2
 41.39596	-008.68089	 032.4	2
 41.39596	-008.67590	 026.5	2
 41.39596	-008.67091	 029.1	2
 41.39596	-008.66593	 026.9	2
 41.39597	-008.66093	 014.5	2
 41.39596	-008.65594	 005.6	2
 41.39596	-008.65095	 009.0	0
 41.39596	-008.64596	 028.2	3
 41.39596	-008.64097	 024.3	2
 41.39596	-008.63598	 041.1	2
 41.39596	-008.63099	 019.1	0
 41.39596	-008.62600	 016.8	2
 41.39595	-008.62101	 026.9	2
 41.39596	-008.61602	 043.7	2
 41.39596	-008.61103	 045.4	2
 41.39596	-008.60604	 013.4	2
 41.39596	-008.60105	 017.8	0
 41.39596	-008.59606	 029.1	2
 41.39596	-008.59107	 043.7	2
 41.39596	-008.58608	 046.7	2
 41.39596	-008.58109	 044.5	2
 41.39596	-008.57610	 023.1	0
 41.39596	-008.57111	 032.7	0
 41.39596	-008.56612	 031.1	0
 41.39596	-008.56113	 042.4	2
 41.39596	-008.55614	 043.1	2
 41.39596	-008.55115	 048.2	2
 41.39596	-008.54616	 042.2	2
 41.39596	-008.54117	 021.0	0
 41.39596	-008.53618	 003.9	0
 41.39596	-008.53119	 014.2	0
 41.39596	-008.52620	 028.5	0
 41.39596	-008.52121	 035.8	2
 41.39596	-008.51622	 034.0	2
 41.39596	-008.51123	 029.5	0
 41.39596	-008.50624	 032.6	0
 41.39596	-008.50125	 041.6	2
